CVE_ESCUELA_ATENCION,NOM_ESCUELA_ATENCION,REF_TURNO_ATENCION,REF_CICLO_ESCOLAR,prioridad_atencion,pct_incompleto,pct_caries,pct_visual,pct_sobrepeso_obesidad,imc_promedio,NUM_MATRICULA_TOTAL_ESCUELA_x,alertas_promedio,NUM_MATRICULA_TOTAL_ESCUELA_y,CLAVECCT,NOMBRE,longitud,latitud,alcaldia,NIVEL,completitud
09DPR0994K,GENERAL FRANCISCO MENENDEZ,MATUTINO,2024-2025 | 2025-2026,37.069,3.4483,81.0345,50.8621,50.0,20.2791,181.0,68.9655,181,09DPR1768V,GENERAL FRANCISCO MENENDEZ,-99.18438056,19.39218889,BENITO JUÁREZ,Primaria,96.5517
09DPR5076L,LOS SIMBOLOS PATRIOS,MATUTINO,2024-2025 | 2025-2026,37.0455,1.1364,55.303,78.4091,50.3788,,,69.697,402,09DPR5076L,LOS SIMBOLOS PATRIOS,-99.025725,19.33386389,IZTAPALAPA,Primaria,98.8636
09DPR2361M,RODOLFO MENENDEZ,MATUTINO,2024-2025 | 2025-2026,37.0182,0.0,61.0909,68.0,56.0,20.3543,341.0,70.9091,341,09DPR2342Y,RODOLFO MENENDEZ,-99.12868889,19.43606389,CUAUHTÉMOC,Primaria,100.0
09DPR1129Z,ALFREDO BERNARDO NOBEL,MATUTINO,2024-2025 | 2025-2026,37.0166,7.1823,37.5691,89.5028,50.8287,20.2125,380.0,68.5083,380,09DPR1129Z,ALFREDO BERNARDO NOBEL,-99.21505,19.45084722,MIGUEL HIDALGO,Primaria,92.8177
09DPR2743T,ANDRÉS MOLINA ENRIQUEZ,VESPERTINO,2024-2025 | 2025-2026,37.0079,0.7874,63.7795,77.9528,42.5197,18.6849,255.0,69.2913,255,09DPR2845Q,ANDRÉS MOLINA ENRIQUEZ,-99.02286111,19.34256111,IZTAPALAPA,Primaria,99.2126
09DPR2469D,PROFR. RAFAEL LÓPEZ,VESPERTINO,2025-2026,37.0,0.0,77.5,82.5,25.0,20.075,71.0,72.5,71,09DPR2470T,PROFR. RAFAEL LÓPEZ,-98.99379444,19.36643056,IZTAPALAPA,Primaria,100.0
09DPR5043U,JUAN RULFO,MATUTINO,2024-2025 | 2025-2026,36.9832,1.1173,72.067,65.3631,46.3687,19.2475,243.0,70.9497,243,09DPR5073O,JUAN RULFO,-99.03578333,19.36853333,IZTAPALAPA,Primaria,98.8827
09DPR5122G,XOCHITL PALOMINO,MATUTINO,2024-2025 | 2025-2026,36.9388,0.6803,55.7823,72.1088,56.1224,20.6014,426.0,67.0068,426,09DPR5122G,XOCHITL PALOMINO,-99.0691,19.33590556,IZTAPALAPA,Primaria,99.3197
09DPR4000P,PROFR. FELIPE LÓPEZ,MATUTINO,2024-2025 | 2025-2026,36.9378,0.0,73.6842,71.7703,39.2344,19.505,314.0,70.8134,314,09DPR4000P,PROFR. FELIPE LÓPEZ,-99.02380556,19.33391389,IZTAPALAPA,Primaria,100.0
09DPR1064F,MTRO. LAURO AGUIRRE,MATUTINO,2024-2025 | 2025-2026,36.9167,1.6667,62.0833,78.75,42.0833,19.6211,263.0,67.9167,263,09DPR1064F,MTRO. LAURO AGUIRRE,-99.08418611,19.43895,VENUSTIANO CARRANZA,Primaria,98.3333
09DPR1321E,EL AMO TORRES,MATUTINO,2024-2025 | 2025-2026,36.8203,1.3825,61.0599,75.3456,46.3134,19.7294,656.0,66.8203,656,09DPR1321E,EL AMO TORRES,-99.04124722,19.34197778,IZTAPALAPA,Primaria,98.6175
09DPR1332K,CUAUHTÉMOC,MATUTINO,2024-2025 | 2025-2026,36.7946,0.0,60.2709,75.1693,48.5327,19.2632,585.0,65.9142,585,09DES0319C,CUAUHTÉMOC,-99.06195278,19.32543056,IZTAPALAPA,Secundaria,100.0
09DPR3252M,ADOLFO CISNEROS CAMARA,VESPERTINO,2024-2025 | 2025-2026,36.7785,1.3423,72.4832,59.0604,51.0067,,,70.4698,237,09DPR3152N,ADOLFO CISNEROS CAMARA,-99.0708,19.37623889,IZTAPALAPA,Primaria,98.6577
09DPR3187C,MANUEL SABINO CRESPO,MATUTINO,2024-2025 | 2025-2026,36.7754,8.6957,58.1522,73.5507,43.4783,,,64.6739,530,09DPR3187C,MANUEL SABINO CRESPO,-99.15141111,19.55212778,GUSTAVO A. MADERO,Primaria,91.3043
09DPR0050W,PROFR. LUIS G. RAMÍREZ VALADEZ,MATUTINO,2024-2025 | 2025-2026,36.7521,1.7094,54.7009,83.7607,43.5897,19.5456,187.0,70.0855,187,09DPR0050W,PROFR. LUIS G. RAMÍREZ VALADEZ,-99.06506111,19.37428056,IZTAPALAPA,Primaria,98.2906
09DIX0032H,ESCUELA DE PARTICIPACIÓN SOCIAL NUMERO 4,MATUTINO,2024-2025 | 2025-2026,36.747,0.6024,52.4096,82.5301,48.1928,,,68.0723,174,09DIX0032H,ESCUELA DE PARTICIPACIÓN SOCIAL NUMERO 4,-99.12256389,19.45683333,VENUSTIANO CARRANZA,Primaria,99.3976
09DPR3297I,MANUEL RIVERA CAMBAS,VESPERTINO,2024-2025 | 2025-2026,36.7327,1.9802,59.901,83.6634,38.1188,20.351,350.0,66.8317,350,09DPR3297I,MANUEL RIVERA CAMBAS,-99.01998611,19.3297,IZTAPALAPA,Primaria,98.0198
09DPR1194Z,UNIDAD MODELO,MATUTINO,2024-2025 | 2025-2026,36.7143,6.4286,56.4286,76.4286,44.2857,19.7953,242.0,65.0,242,09DPR1194Z,UNIDAD MODELO,-99.12405,19.36761111,IZTAPALAPA,Primaria,93.5714
09DPR5095Z,TLALOC,VESPERTINO,2025-2026,36.7105,0.6579,68.4211,67.1053,47.3684,19.002,341.0,68.4211,341,09DPR5063H,TLALOC,-99.05151944,19.36743889,IZTAPALAPA,Primaria,99.3421
09DPR5072P,CARLOS ENRIQUE NERI GUZMÁN,MATUTINO,2024-2025 | 2025-2026,36.6921,0.2545,75.5725,66.9211,40.7125,19.0324,494.0,67.9389,494,09DPR5072P,CARLOS ENRIQUE NERI GUZMÁN,-99.052025,19.37943333,IZTAPALAPA,Primaria,99.7455
09DPR0971Z,ESTADO DE MÉXICO,VESPERTINO,2024-2025 | 2025-2026,36.6667,29.6296,62.963,62.963,27.7778,18.3079,80.0,62.963,80,09PPR0235G,ESTADO DE MÉXICO,-99.186578,19.467968,AZCAPOTZALCO,Primaria,70.3704
09DPR1534G,PRESIDENTE PASCUAL ORTIZ RUBIO,MATUTINO,2024-2025 | 2025-2026,36.6505,20.3883,53.6408,72.3301,36.8932,18.8826,391.0,62.8641,391,09DPR1534G,PRESIDENTE PASCUAL ORTIZ RUBIO,-99.12356389,19.49764444,GUSTAVO A. MADERO,Primaria,79.6117
09DPR2943R,FRANCISCO GABILONDO SOLER,MATUTINO,2024-2025 | 2025-2026,36.6337,0.0,63.6139,76.7327,42.8218,18.5984,421.0,69.802,421,09DPR2943R,FRANCISCO GABILONDO SOLER,-99.10873611,19.38710833,IZTACALCO,Primaria,100.0
09DPR2289T,REVOLUCIÓN MEXICANA,MATUTINO,2025-2026,36.6225,0.0,64.2384,76.1589,42.7152,19.2409,338.0,67.8808,338,09DPR2289T,REVOLUCIÓN MEXICANA,-99.11411389,19.40091944,IZTACALCO,Primaria,100.0
09DPR2629A,GENERAL LUCIO BLANCO,VESPERTINO,2024-2025 | 2025-2026,36.5657,0.0,54.5455,77.7778,50.5051,19.0779,283.0,63.6364,283,09DPR1257U,GENERAL LUCIO BLANCO,-99.01864167,19.36348889,IZTAPALAPA,Primaria,100.0
09DPR3258G,DR. ANTONIO CASTRO LEAL,MATUTINO,2025-2026,36.5385,0.0,61.5385,78.2051,42.9487,18.3266,236.0,64.1026,236,09DPR3258G,DR. ANTONIO CASTRO LEAL,-99.03611944,19.38148889,IZTAPALAPA,Primaria,100.0
09DPR2879G,JESUS MASTACHE ROMÁN,MATUTINO,2025-2026,36.4948,0.0,67.0103,66.4948,48.9691,19.9913,207.0,68.5567,207,09DPR2879G,JESUS MASTACHE ROMÁN,-99.11365833,19.38304444,IZTACALCO,Primaria,100.0
09DPR0860V,PROFR. LUIS ÁLVAREZ BARRET,MATUTINO,2025-2026,36.4516,0.0,47.5806,87.0968,47.5806,18.9105,270.0,69.3548,270,09DPR0860V,PROFR. LUIS ÁLVAREZ BARRET,-99.060125,19.35736389,IZTAPALAPA,Primaria,100.0
09DPR1155X,AUSTRALIA,MATUTINO,2024-2025 | 2025-2026,36.4246,1.3966,56.4246,76.257,48.0447,18.831,540.0,66.2011,540,09DPR1155X,AUSTRALIA,-99.07024444,19.379125,IZTAPALAPA,Primaria,98.6034
09DPR3058I,PROFR. EMILIANO NEGRETE LÓPEZ,MATUTINO,2025-2026,36.3721,0.0,60.4651,77.2093,44.186,19.0986,286.0,67.4419,286,09DPR3023T,PROFR. EMILIANO NEGRETE LÓPEZ,-99.02243611,19.34180556,IZTAPALAPA,Primaria,100.0
09DPR2324I,30 DE SEPTIEMBRE,MATUTINO,2025-2026,36.3485,0.0,63.4855,89.2116,29.0456,17.8904,251.0,71.3693,251,09DPR2324I,30 DE SEPTIEMBRE,-99.13238889,19.46150556,CUAUHTÉMOC,Primaria,100.0
09DPR2804Q,ISAAC NEWTON,MATUTINO,2024-2025 | 2025-2026,36.3173,0.5666,62.0397,74.5042,44.4759,18.9272,530.0,65.7224,530,09DPR2801T,ISAAC NEWTON,-99.03754722,19.37344444,IZTAPALAPA,Primaria,99.4334
09DPR2142Z,EJÉRCITO MEXICANO,MATUTINO,2024-2025 | 2025-2026,36.3145,0.4914,54.0541,86.9779,40.0491,18.5785,398.0,66.3391,398,09DIX0002N,EJERCITO MEXICANO,-99.17883889,19.48940278,AZCAPOTZALCO,Primaria,99.5086
09DPR5075M,FELIPE CARRILLO PUERTO,MATUTINO,2024-2025 | 2025-2026,36.3095,2.9762,50.0,80.3571,48.2143,19.5956,270.0,69.0476,270,09DPR5075M,FELIPE CARRILLO PUERTO,-99.06245556,19.32100278,IZTAPALAPA,Primaria,97.0238
09DPR4204J,MÉXICO-JAPÓN,VESPERTINO,2025-2026,36.3043,6.5217,68.2065,62.5,44.2935,19.753,627.0,65.2174,627,09DBS0041K,MÉXICO-JAPÓN,-99.04960833,19.32438889,IZTAPALAPA,Adultos - Secundaria,93.4783
09DPR1389L,LIBERTADORES DE MÉXICO,MATUTINO,2024-2025 | 2025-2026,36.2918,8.5106,64.1337,68.997,39.8176,19.1171,305.0,65.6535,305,09DPR1389L,LIBERTADORES DE MÉXICO,-99.1047,19.45721111,GUSTAVO A. MADERO,Primaria,91.4894
09DPR1529V,PROFR. RAFAEL RAMIREZ,VESPERTINO,2024-2025,36.1905,0.0,66.6667,76.1905,38.0952,17.5667,109.0,64.2857,109,09DPR1529V,PROFR. RAFAEL RAMIREZ,-99.09654722,19.49922222,GUSTAVO A. MADERO,Primaria,100.0
09DPR5124E,BEATRIZ DE LA FUENTE,MATUTINO,2025-2026,36.1818,0.6061,52.7273,81.2121,46.3636,19.7617,335.0,69.697,335,09DPR5124E,BEATRIZ DE LA FUENTE,-99.02357778,19.3279,IZTAPALAPA,Primaria,99.3939
09DPR2274R,CONSTITUCIÓN DE 1917,MATUTINO,2024-2025 | 2025-2026,36.1693,1.1136,51.0022,85.5234,43.2071,18.5957,632.0,66.147,632,09DJN0553Y,CONSTITUCIÓN DE 1917,-98.99372778,19.36541111,IZTAPALAPA,Preescolar,98.8864
09DPR2651C,REPÚBLICA DE GUATEMALA,MATUTINO,2025-2026,36.1667,1.6667,46.6667,80.8333,51.6667,19.6589,199.0,65.8333,199,09DES0057I,REPÚBLICA DE GUATEMALA,-99.11147778,19.46148889,GUSTAVO A. MADERO,Secundaria,98.3333
09DPR1303P,ESTHER R. MACEDA,VESPERTINO,2025-2026,36.1644,1.3699,72.6027,64.3836,42.4658,18.8394,165.0,65.7534,165,09DPR1306M,ESTHER R. MACEDA,-99.08775278,19.36321667,IZTAPALAPA,Primaria,98.6301
09DIX0017P,FRANCISCO I. MADERO,MATUTINO,2024-2025 | 2025-2026,36.1224,5.102,53.0612,85.7143,36.7347,19.3793,134.0,66.3265,134,09DPR1986I,FRANCISCO I. MADERO,-99.20555278,19.21824722,TLALPAN,Primaria,94.898
09DPR4186K,PROFR. MARCELINO RENTERIA,VESPERTINO,2024-2025 | 2025-2026,36.0736,1.8405,73.0061,70.5521,34.9693,,,62.5767,368,09DPR0054S,PROFR. MARCELINO RENTERIA,-99.05372222,19.32675556,IZTAPALAPA,Primaria,98.1595
09DPR3188B,MANUEL SABINO CRESPO,VESPERTINO,2024-2025 | 2025-2026,36.0456,8.365,57.4144,75.6654,38.7833,,,64.6388,309,09DPR3187C,MANUEL SABINO CRESPO,-99.15141111,19.55212778,GUSTAVO A. MADERO,Primaria,91.635
09DPR1573I,DEFENSOR DE ANAHUAC,MATUTINO,2024-2025 | 2025-2026,36.0199,13.4328,52.7363,71.6418,42.2886,20.0265,230.0,62.1891,230,09DPR1573I,DEFENSOR DE ANAHUAC,-99.14245833,19.47479444,GUSTAVO A. MADERO,Primaria,86.5672
09DPR2912Y,MIXCOATL,VESPERTINO,2024-2025 | 2025-2026,35.9574,3.1915,85.1064,41.4894,50.0,19.0494,145.0,60.6383,145,09DPR2914W,MIXCOATL,-99.05880833,19.32035,IZTAPALAPA,Primaria,96.8085
09DPR5082W,MELCHOR OCAMPO,VESPERTINO,2024-2025 | 2025-2026,35.9322,0.0,64.4068,79.661,35.5932,18.4678,123.0,67.7966,123,09DPR5081X,MELCHOR OCAMPO,-98.99296667,19.34795278,IZTAPALAPA,Primaria,100.0
09DPR2920G,REPÚBLICA SOCIALISTA DE VIETNAM,MATUTINO,2024-2025 | 2025-2026,35.9091,0.5051,45.9596,82.5758,50.5051,19.3331,584.0,64.6465,584,09DPR3081J,REPÚBLICA SOCIALISTA DE VIETNAM,-99.01765278,19.339725,IZTAPALAPA,Primaria,99.4949
09DPR2286W,ACAMAPICHTLI,MATUTINO,2024-2025 | 2025-2026,35.8824,2.7149,72.1719,70.362,34.1629,18.2902,441.0,67.6471,441,09DPR2286W,ACAMAPICHTLI,-99.06768611,19.40477778,IZTACALCO,Primaria,97.2851
09DPR2198B,PROFR. OCAMPO NABOR BOLAÑOS SOTO,MATUTINO,2024-2025,35.8757,2.5424,44.9153,87.2881,44.6328,18.5507,434.0,65.5367,434,09DPR2198B,PROFR. OCAMPO NABOR BOLAÑOS SOTO,-99.06811667,19.47041389,GUSTAVO A. MADERO,Primaria,97.4576
09DPR0113R,J. CONCEPCIÓN RIVERA,MATUTINO,2024-2025 | 2025-2026,35.8549,1.8135,54.6632,76.6839,46.114,19.0427,400.0,63.9896,400,09DPR0113R,J. CONCEPCIÓN RIVERA,-99.03136944,19.35630833,IZTAPALAPA,Primaria,98.1865
09DPR0054S,PROFR. MARCELINO RENTERIA,MATUTINO,2024-2025 | 2025-2026,35.8296,0.2242,49.5516,78.9238,50.4484,19.7984,615.0,67.2646,615,09DPR0054S,PROFR. MARCELINO RENTERIA,-99.05372222,19.32675556,IZTAPALAPA,Primaria,99.7758
09DPR5084U,TIERRA Y LIBERTAD,VESPERTINO,2024-2025 | 2025-2026,35.8065,4.8387,56.4516,67.7419,50.0,22.1138,202.0,61.2903,202,09DPR5083V,TIERRA Y LIBERTAD,-98.99007778,19.35247778,IZTAPALAPA,Primaria,95.1613
09DPR1071P,JUAN B MOLINA,MATUTINO,2024-2025 | 2025-2026,35.7994,9.7179,47.6489,75.8621,45.768,19.186,420.0,63.3229,420,09DPR1071P,JUAN B MOLINA,-99.06415278,19.39284722,IZTACALCO,Primaria,90.2821
09DPR2585U,LUIS PASTEUR,MATUTINO,2024-2025 | 2025-2026,35.7447,0.0,47.1631,82.9787,48.5816,18.9601,434.0,64.8936,434,09DBA0184I,LUIS PASTEUR,-98.999325,19.37146944,IZTAPALAPA,Adultos - Primaria,100.0
09DPR4241N,ALEJANDRO VOLTA,VESPERTINO,2025-2026,35.7353,0.0,81.6176,43.3824,53.6765,22.8301,205.0,66.9118,205,09DPR4162A,ALEJANDRO VOLTA,-98.98836389,19.33743611,IZTAPALAPA,Primaria,100.0
09DPR1272M,JUAN DE MATA RIVERA,MATUTINO,2024-2025 | 2025-2026,35.7143,0.0,50.4202,81.0924,47.0588,19.9323,483.0,65.1261,483,09DPR1272M,JUAN DE MATA RIVERA,-99.06681389,19.30647222,IZTAPALAPA,Primaria,100.0
09DPR2055E,PLAN DE GUADALUPE,MATUTINO,2024-2025 | 2025-2026,35.7033,2.046,53.4527,73.913,49.1049,19.3107,542.0,65.7289,542,09DBA0165U,PLAN DE GUADALUPE,-99.0369,19.29743333,TLÁHUAC,Adultos - Primaria,97.954
09DPR1516R,REPÚBLICA MEXICANA,MATUTINO,2024-2025,35.6466,9.2672,53.2328,69.3966,46.3362,19.6188,483.0,62.2845,483,09DJN0823A,REPÚBLICA MEXICANA,-99.13653056,19.55665,GUSTAVO A. MADERO,Preescolar,90.7328
09DPR2146W,REPÚBLICA DE PANAMA,MATUTINO,2024-2025 | 2025-2026,35.5947,0.0,69.6035,70.0441,38.326,19.9917,149.0,67.8414,149,09DES0077W,REPÚBLICA DE PANAMÁ,-99.242,19.38348611,ÁLVARO OBREGÓN,Secundaria,100.0
09DPR5107O,IGNACIO MANUEL ALTAMIRANO,VESPERTINO,2024-2025 | 2025-2026,35.5689,1.1976,59.2814,74.8503,42.515,18.9295,305.0,66.4671,305,09DJN0773J,IGNACIO MANUEL ALTAMIRANO,-99.07253889,19.40213889,IZTACALCO,Preescolar,98.8024
09DPR0007H,PROFR. CARLOS ESPINOSA ROMERO,MATUTINO,2024-2025 | 2025-2026,35.5556,0.0,59.7222,72.2222,45.8333,18.7873,320.0,63.8889,320,09DPR0007H,PROFR. CARLOS ESPINOSA ROMERO,-99.05931389,19.33147778,IZTAPALAPA,Primaria,100.0
09DPR5055Z,CENTAURO DEL NORTE,VESPERTINO,2024-2025 | 2025-2026,35.5556,0.0,68.6275,67.9739,41.1765,18.4889,386.0,67.3203,386,09DPR5055Z,CENTAURO DEL NORTE,-99.07241389,19.29275556,IZTAPALAPA,Primaria,100.0
09DPR1307L,ESTADO DE MORELOS,MATUTINO,2024-2025 | 2025-2026,35.5556,11.7284,39.8148,80.2469,45.9877,20.1605,422.0,60.1852,422,09DPR1307L,ESTADO DE MORELOS,-99.01167778,19.36212222,IZTAPALAPA,Primaria,88.2716
09DPR1420E,JUAN RUIZ DE ALARCON,MATUTINO,2024-2025 | 2025-2026,35.5556,7.1111,52.8889,74.6667,43.1111,19.6814,203.0,64.4444,203,09PPR1370S,JUAN RUÍZ DE ALARCÓN,-99.065077,19.336796,IZTAPALAPA,Primaria,92.8889
09DPR2914W,MIXCOATL,MATUTINO,2024-2025 | 2025-2026,35.5556,1.1494,60.5364,62.8352,53.2567,19.8235,412.0,63.6015,412,09DPR2914W,MIXCOATL,-99.05880833,19.32035,IZTAPALAPA,Primaria,98.8506
09DPR2841U,PROFRA. MA. DE LA LUZ MERCADO MENDEZ,MATUTINO,2025-2026,35.5294,0.0,57.0588,65.8824,54.7059,19.724,355.0,65.2941,355,09DPR2841U,PROFRA. MA. DE LA LUZ MERCADO MENDEZ,-99.05208611,19.35399722,IZTAPALAPA,Primaria,100.0
09DPR2897W,ARQUELES VELA SALVATIERRA,VESPERTINO,2024-2025 | 2025-2026,35.5172,1.7241,74.1379,55.1724,46.5517,23.263,82.0,65.5172,82,09DPR2897W,ARQUELES VELA SALVATIERRA,-99.07007778,19.39435556,IZTACALCO,Primaria,98.27590000000001
09DPR2913X,GUILLERMO PRIETO,MATUTINO,2024-2025 | 2025-2026,35.4899,0.1555,51.0109,80.7154,45.5677,19.1528,820.0,64.3857,820,09DJN1423L,GUILLERMO PRIETO,-98.997025,19.35471111,IZTAPALAPA,Preescolar,99.8445
09DPR4190X,RAFAEL DONDE,VESPERTINO,2024-2025 | 2025-2026,35.4651,0.0,74.4186,51.7442,51.1628,19.4924,274.0,62.7907,274,09DPR4017P,RAFAEL DONDE,-98.997525,19.35018611,IZTAPALAPA,Primaria,100.0
09DPR2909K,DR. OCTAVIO VEJAR VAZQUEZ,MATUTINO,2024-2025 | 2025-2026,35.4545,0.4132,42.562,86.7769,47.5207,18.8426,420.0,62.8099,420,09DPR2909K,DR. OCTAVIO VEJAR VAZQUEZ,-99.08250278,19.390475,IZTAPALAPA,Primaria,99.5868
09DPR1361F,ANA MARIA BERLANGA,MATUTINO,2024-2025 | 2025-2026,35.4467,14.121,48.415,79.8271,34.8703,,,63.4006,351,09DES0002F,ANA MARÍA BERLANGA,-99.16163611,19.44471389,CUAUHTÉMOC,Secundaria,85.879
09DPR4018O,PABLO PICASSO,VESPERTINO,2025-2026,35.4362,2.0134,59.0604,75.8389,40.2685,18.3465,305.0,63.0872,305,09DPR0120A,PABLO PICASSO,-99.04627222,19.33695556,IZTAPALAPA,Primaria,97.9866
09DPR2646R,MAESTRO DOMINGO TIRADO BENEDI,VESPERTINO,2025-2026,35.4286,0.0,74.2857,52.8571,50.0,19.2214,107.0,61.4286,107,09DPR2646R,MAESTRO DOMINGO TIRADO BENEDI,-99.06817222,19.34065278,IZTAPALAPA,Primaria,100.0
09DPR4162A,ALEJANDRO VOLTA,MATUTINO,2024-2025 | 2025-2026,35.3698,0.3215,81.672,47.91,46.9453,18.7183,399.0,63.6656,399,09DPR4162A,ALEJANDRO VOLTA,-98.98836389,19.33743611,IZTAPALAPA,Primaria,99.6785
09DPR2876J,ERMILO ABREU GOMEZ,MATUTINO,2024-2025,35.3459,21.0692,50.6289,69.4969,35.5346,18.7709,358.0,58.1761,358,09DES0143E,ERMILO ABREU GÓMEZ,-99.20785833,19.48997778,AZCAPOTZALCO,Secundaria,78.9308
09DPR1862Z,"""ESC. PRIM. ANEXA A LA BENM """"REPÚBLICA DEL BRASIL""""""",MATUTINO,2025-2026,35.3416,0.0,39.1304,88.8199,48.7578,19.4078,445.0,65.8385,445,09DPR1862Z,"ESC. PRIM. ANEXA A LA BENM ""REPÚBLICA DEL BRASIL""",-99.16828056,19.44533889,MIGUEL HIDALGO,Primaria,100.0
09DPR5033N,SURINAME,VESPERTINO,2024-2025 | 2025-2026,35.3398,0.9709,48.5437,84.466,42.7184,19.2549,201.0,64.0777,201,09DPR5023G,SURINAME,-99.07499444,19.31462778,IZTAPALAPA,Primaria,99.0291
09DPR0898H,COPIAPO,MATUTINO,2024-2025 | 2025-2026,35.3293,0.5988,70.0599,52.994,52.994,19.6991,658.0,64.6707,658,09DPR0898H,COPIAPO,-99.05476389,19.36064444,IZTAPALAPA,Primaria,99.4012
09DPR2522I,GRAL. FELIPE ANGELES,MATUTINO,2024-2025 | 2025-2026,35.2381,15.6463,41.2698,79.5918,39.6825,18.8404,440.0,58.9569,440,09DPR1985J,GENERAL FELIPE ANGELES,-99.17483611,19.29858889,TLALPAN,Primaria,84.3537
09DPR2276P,COCONENCALLI,MATUTINO,2024-2025 | 2025-2026,35.2066,0.4132,62.6033,65.9091,47.1074,19.3101,502.0,63.2231,502,09DPR2276P,COCONENCALLI,-99.05716111,19.42895556,VENUSTIANO CARRANZA,Primaria,99.5868
09DPR5006Q,ANTONIO CISNEROS Y CISNEROS,MATUTINO,2024-2025 | 2025-2026,35.2066,9.2562,55.8678,72.562,38.3471,,,62.6446,608,09DPR5006Q,ANTONIO CISNEROS Y CISNEROS,-99.12429444,19.54795278,GUSTAVO A. MADERO,Primaria,90.7438
09DPR2889N,REPÚBLICA DEL ECUADOR,MATUTINO,2025-2026,35.1837,0.0,62.0408,70.6122,43.2653,18.9787,307.0,68.9796,307,09DPR2889N,REPÚBLICA DEL ECUADOR,-99.11635278,19.41898056,VENUSTIANO CARRANZA,Primaria,100.0
09DPR3289Z,LUIS VARGAS PIÑEIRA,MATUTINO,2024-2025 | 2025-2026,35.1832,0.0,46.5969,81.1518,48.1675,19.038,262.0,62.8272,262,09DPR3289Z,LUIS VARGAS PIÑEIRA,-99.04848333,19.38628056,IZTAPALAPA,Primaria,100.0
09DPR2093H,FRANCISCO VILLA,MATUTINO,2024-2025 | 2025-2026,35.1773,2.1277,59.5745,63.8298,50.3546,,,65.9574,338,09DPR2093H,FRANCISCO VILLA,-99.06078333,19.33928889,IZTAPALAPA,Primaria,97.8723
09DPR3282G,PROFR. ROBERTO MARTÍNEZ  FLORES,VESPERTINO,2024-2025 | 2025-2026,35.1163,11.6279,51.1628,72.093,40.6977,,,61.6279,109,09DPR2681X,PROFR. ROBERTO MARTÍNEZ FLORES,-99.14220278,19.536725,GUSTAVO A. MADERO,Primaria,88.3721
09DPR4180Q,JOSÉ RUBEN ROMERO,VESPERTINO,2024-2025 | 2025-2026,35.1049,0.3497,64.3357,71.6783,39.1608,18.7875,366.0,64.6853,366,09DPR0119L,JOSÉ RUBEN ROMERO,-99.058425,19.41465,IZTACALCO,Primaria,99.6503
09DPR2185Y,TRINIDAD Y TOBAGO,VESPERTINO,2024-2025 | 2025-2026,35.0943,32.0755,51.8868,57.5472,33.9623,19.3986,96.0,55.6604,96,09DPR2184Z,TRINIDAD Y TOBAGO,-99.08663333,19.47290278,GUSTAVO A. MADERO,Primaria,67.9245
09DPR1081W,GRAL. JUAN DE LA LUZ ENRIQUEZ,VESPERTINO,2024-2025 | 2025-2026,35.0617,1.6461,58.4362,79.0123,36.214,18.7547,279.0,66.6667,279,09DPR1080X,GRAL. JUAN DE LA LUZ ENRIQUEZ,-99.06160278,19.40627778,IZTACALCO,Primaria,98.3539
09DPR3043G,LEONA VICARIO,MATUTINO,2024-2025 | 2025-2026,35.0481,14.1827,67.5481,56.9712,36.5385,,,62.7404,389,09DPR3048B,LEONA VICARIO,-99.15285,19.54879444,GUSTAVO A. MADERO,Primaria,85.8173
09DPR2567E,GRAL. FRANCISCO J. MUJICA,MATUTINO,2024-2025 | 2025-2026,35.0156,0.3115,52.648,79.4393,42.6791,19.4744,339.0,66.0436,339,09DPR2567E,GRAL. FRANCISCO J. MUJICA,-99.07163056,19.42169444,VENUSTIANO CARRANZA,Primaria,99.6885
09DPR0908Y,TLILALPACATL,MATUTINO,2024-2025 | 2025-2026,35.0,4.386,63.5965,67.1053,39.9123,18.563,335.0,62.7193,335,09DPR0908Y,TLILALPACATL,-99.10504167,19.37264444,IZTAPALAPA,Primaria,95.614
09DPR1404N,LA PRENSA,MATUTINO,2024-2025 | 2025-2026,34.9833,11.7057,74.5819,54.5151,34.1137,17.4751,278.0,66.2207,278,09DPR1404N,LA PRENSA,-99.12959722,19.46625278,GUSTAVO A. MADERO,Primaria,88.29429999999999
09DPR4229S,JOSÉ GUADALUPE POSADA,MATUTINO,2024-2025 | 2025-2026,34.9541,0.0,38.5321,90.367,45.8716,19.3329,372.0,58.7156,372,09DPR4229S,JOSÉ GUADALUPE POSADA,-99.00493889,19.34259167,IZTAPALAPA,Primaria,100.0
09DPR2940U,PROFRA. CARMEN RAMOS DEL RIO,MATUTINO,2025-2026,34.9474,1.0526,44.2105,74.7368,54.7368,20.0861,393.0,63.8596,393,09DPR2642V,PROFRA. CARMEN RAMOS DEL RIO,-99.05248889,19.38660833,IZTAPALAPA,Primaria,98.9474
09DPR2861H,SIERRA LEONA,MATUTINO,2024-2025,34.9345,20.524,45.1965,72.4891,36.4629,18.7755,473.0,58.0786,473,09DPR2861H,SIERRA LEONA,-99.00737222,19.19288611,MILPA ALTA,Primaria,79.476
09DPR2207T,PROFR. ABEL GAMIZ OLIVAS,MATUTINO,2025-2026,34.9,0.5,76.0,58.0,40.0,19.6179,216.0,66.0,216,09DPR2207T,PROFR. ABEL GAMIZ OLIVAS,-99.07956389,19.44301111,VENUSTIANO CARRANZA,Primaria,99.5
